Date,Adj Close,pct_change,Month,1monthchange,is_last
2011-06-09,1.841333032,1.8436428966553953,2011-06,,False
2011-06-10,1.857332945,0.8689309713094895,2011-06,,False
2011-06-13,1.895333052,2.0459501944601444,2011-06,,False
2011-06-14,1.906666994,0.5979921042394309,2011-06,,False
2011-06-15,1.821333051,-4.4755556826930665,2011-06,,False
2011-06-16,1.766667008,-3.0014303517956753,2011-06,,False
2011-06-17,1.766667008,0.0,2011-06,,False
2011-06-20,1.733999968,-1.8490773785933556,2011-06,,False
2011-06-21,1.83533299,5.8438883431398025,2011-06,,False
2011-06-22,1.81400001,-1.1623492911768563,2011-06,,False
2011-06-23,1.847332954,1.8375382478636348,2011-06,,False
2011-06-24,1.838000059,-0.5052091437979134,2011-06,,False
2011-06-27,1.830667019,-0.398968431153901,2011-06,,False
2011-06-28,1.873999953,2.3670571190860468,2011-06,,False
2011-06-29,1.886000037,0.6403460139254413,2011-06,,False
2011-06-30,1.942000031,2.969246707390183,2011-06,2.138870863552386,True
2011-07-01,1.934666991,-0.37760246565103905,2011-07,,False
2011-07-05,1.942667007,0.4135086832625756,2011-07,,False
2011-07-06,1.930667043,-0.6177056570560335,2011-07,,False
2011-07-07,1.981999993,2.658819405765356,2011-07,,False
2011-07-08,1.920667052,-3.094497538678853,2011-07,,False
2011-07-11,1.889999986,-1.5966882947289651,2011-07,,False
2011-07-12,1.878000021,-0.6349187877718876,2011-07,,False
2011-07-13,1.909332991,1.6684222390644932,2011-07,,False
2011-07-14,1.840667009,-3.5963335009487674,2011-07,,False
2011-07-15,1.838667035,-0.10865485121539509,2011-07,,False
2011-07-18,1.815333009,-1.269072950992467,2011-07,,False
2011-07-19,1.859333038,2.423799312955688,2011-07,,False
2011-07-20,1.912667036,2.8684478202661845,2011-07,,False
2011-07-21,1.913333058,0.03482163844852337,2011-07,,False
2011-07-22,1.952666998,2.055781132068857,2011-07,,False
2011-07-25,1.899333,-2.731341188980352,2011-07,,False
2011-07-26,1.866667032,-1.7198652369015743,2011-07,,False
2011-07-27,1.842666984,-1.2857166055097458,2011-07,,False
2011-07-28,1.878000021,1.9174944418497208,2011-07,,False
2011-07-29,1.878000021,0.0,2011-07,-2.929029660588238,True
2011-08-01,1.917999983,2.1299234053629545,2011-08,,False
2011-08-02,1.822667003,-4.970436957506486,2011-08,,False
2011-08-03,1.813333035,-0.5121049530515953,2011-08,,False
2011-08-04,1.649999976,-9.007339294406014,2011-08,,False
2011-08-05,1.616000056,-2.060601242093585,2011-08,,False
2011-08-08,1.575999975,-2.4752524513526386,2011-08,,False
2011-08-09,1.670667052,6.0067943211737695,2011-08,,False
2011-08-10,1.588000059,-4.9481428930460485,2011-08,,False
2011-08-11,1.686666965,6.213281003410831,2011-08,,False
2011-08-12,1.753999949,3.992073444089783,2011-08,,False
2011-08-15,1.748667002,-0.3040448777116844,2011-08,,False
2011-08-16,1.74000001,-0.4956342168112804,2011-08,,False
2011-08-17,1.722000003,-1.0344831549742306,2011-08,,False
2011-08-18,1.617333055,-6.078219966181964,2011-08,,False
2011-08-19,1.486667037,-8.079103904792206,2011-08,,False
2011-08-22,1.463333011,-1.5695529274050823,2011-08,,False
2011-08-23,1.530666947,4.601408940674823,2011-08,,False
2011-08-24,1.591333032,3.963375907404365,2011-08,,False
2011-08-25,1.540667057,-3.1838699996268316,2011-08,,False
2011-08-26,1.582000017,2.6827963778549124,2011-08,,False
2011-08-29,1.647333026,4.129772964471479,2011-08,,False
2011-08-30,1.64199996,-0.323739396699263,2011-08,,False
2011-08-31,1.649333,0.4465919719023548,2011-08,-14.007663471392226,True
2011-09-01,1.600000024,-2.9910864573739704,2011-09,,False
2011-09-02,1.537999988,-3.8750021918749766,2011-09,,False
2011-09-06,1.529332995,-0.5635236064774118,2011-09,,False
2011-09-07,1.589333057,3.9232830388256756,2011-09,,False
2011-09-08,1.574000001,-0.9647478187449599,2011-09,,False
2011-09-09,1.53133297,-2.7107389436399343,2011-09,,False
2011-09-12,1.525333047,-0.3918104760717078,2011-09,,False
2011-09-13,1.605332971,5.24475124677477,2011-09,,False
2011-09-14,1.622666955,1.0797749945422375,2011-09,,False
2011-09-15,1.65466702,1.9720661039775766,2011-09,,False
2011-09-16,1.720000029,3.9484082422818867,2011-09,,False
2011-09-19,1.718000054,-0.11627761431857175,2011-09,,False
2011-09-20,1.733999968,0.9313104480263235,2011-09,,False
2011-09-21,1.723333001,-0.6151653516062727,2011-09,,False
2011-09-22,1.70866704,-0.8510230461257318,2011-09,,False
2011-09-23,1.758666992,2.9262548424882073,2011-09,,False
2011-09-26,1.701333046,-3.2600797229268674,2011-09,,False
2011-09-27,1.746000051,2.6254121792917973,2011-09,,False
2011-09-28,1.63933301,-6.109223246523254,2011-09,,False
2011-09-29,1.60800004,-1.9113242891387938,2011-09,,False
2011-09-30,1.626000047,1.119403392552143,2011-09,1.625001413124974,True
2011-10-03,1.582000017,-2.706028827070517,2011-10,,False
2011-10-04,1.577332973,-0.2950090992318799,2011-10,,False
2011-10-05,1.691333055,7.227394846325841,2011-10,,False
2011-10-06,1.797333002,6.267242675038953,2011-10,,False
2011-10-07,1.799332976,0.11127453831729639,2011-10,,False
2011-10-10,1.858667016,3.297557527784667,2011-10,,False
2011-10-11,1.840667009,-0.968436349547841,2011-10,,False
2011-10-12,1.853332996,0.6881194120429868,2011-10,,False
2011-10-13,1.862666965,0.5036315125314994,2011-10,,False
2011-10-14,1.870000005,0.3936849763156669,2011-10,,False
2011-10-17,1.827999949,-2.2459922934599086,2011-10,,False
2011-10-18,1.88933301,3.3552003671308617,2011-10,,False
2011-10-19,1.838000059,-2.716987991439368,2011-10,,False
2011-10-20,1.822667003,-0.8342250004247709,2011-10,,False
2011-10-21,1.868667006,2.523774387986766,2011-10,,False
2011-10-24,1.903332949,1.8551161276296524,2011-10,,False
2011-10-25,1.883332968,-1.050787305001355,2011-10,,False
2011-10-26,1.865332961,-0.9557527694699086,2011-10,,False
2011-10-27,1.917333007,2.787708526424315,2011-10,,False
2011-10-28,1.991333008,3.8595278300552316,2011-10,,False
2011-10-31,1.957999945,-1.6739070193728223,2011-10,23.767378252815792,True
2011-11-01,1.925333023,-1.6683821714816194,2011-11,,False
2011-11-02,1.914000034,-0.5886248698077856,2011-11,,False
2011-11-03,2.164000034,13.061650760660326,2011-11,,False
2011-11-04,2.154000044,-0.4621067395047862,2011-11,,False
2011-11-07,2.084666967,-3.2188057374060164,2011-11,,False
2011-11-08,2.122667074,1.8228382567353263,2011-11,,False
2011-11-09,2.058666945,-3.015080875560805,2011-11,,False
2011-11-10,2.088666916,1.457252280309973,2011-11,,False
2011-11-11,2.24266696,7.373126026955279,2011-11,,False
2011-11-14,2.214667082,-1.2485080709442542,2011-11,,False
2011-11-15,2.262000084,2.1372513451211272,2011-11,,False
2011-11-16,2.329333067,2.976701171510654,2011-11,,False
2011-11-17,2.245332956,-3.606187203970168,2011-11,,False
2011-11-18,2.17333293,-3.206652528196352,2011-11,,False
2011-11-21,2.117332935,-2.5766873646919874,2011-11,,False
2011-11-22,2.138000011,0.9760900450925147,2011-11,,False
2011-11-23,2.096667051,-1.9332534980047833,2011-11,,False
2011-11-25,2.11066699,0.6677235183012442,2011-11,,False
2011-11-28,2.170666933,2.8427005910582004,2011-11,,False
2011-11-29,2.116667032,-2.4877101216707054,2011-11,,False
2011-11-30,2.182667017,3.118108989378343,2011-11,13.36568743827129,True
2011-12-01,2.17333293,-0.42764594540991574,2011-12,,False
2011-12-02,2.220000029,2.1472595549361984,2011-12,,False
2011-12-05,2.294667006,3.363377298406345,2011-12,,False
2011-12-06,2.324666977,1.307377973429591,2011-12,,False
2011-12-07,2.279333115,-1.9501228540917181,2011-12,,False
2011-12-08,2.059333086,-9.65194721000664,2011-12,,False
2011-12-09,2.069333076,0.4855936161072272,2011-12,,False
2011-12-12,2.027333021,-2.029642085516059,2011-12,,False
2011-12-13,1.963333011,-3.156857276878533,2011-12,,False
2011-12-14,1.90199995,-3.1239255213643458,2011-12,,False
2011-12-15,1.907999992,0.3154596297439305,2011-12,,False
2011-12-16,1.866667032,-2.1662977030033392,2011-12,,False
2011-12-19,1.850000024,-0.8928752538229889,2011-12,,False
2011-12-20,1.860000014,0.5405399929875765,2011-12,,False
2011-12-21,1.838000059,-1.1827932706671374,2011-12,,False
2011-12-22,1.851333022,0.7254060158873976,2011-12,,False
2011-12-23,1.860000014,0.4681487283491048,2011-12,,False
2011-12-27,1.90466702,2.401451917408437,2011-12,,False
2011-12-28,1.900666952,-0.21001403174398803,2011-12,,False
2011-12-29,1.915333033,0.7716281374055223,2011-12,,False
2011-12-30,1.904000044,-0.5916980913887926,2011-12,-12.392619753845075,True
2012-01-03,1.871999979,-1.680675643933971,2012-01,,False
2012-01-04,1.847332954,-1.3176829741833984,2012-01,,False
2012-01-05,1.807999969,-2.1291768175754733,2012-01,,False
2012-01-06,1.79400003,-0.7743329225687545,2012-01,,False
2012-01-09,1.816666961,1.2634855418591995,2012-01,,False
2012-01-10,1.841333032,1.357765156163926,2012-01,,False
2012-01-11,1.881999969,2.208559575767177,2012-01,,False
2012-01-12,1.883332968,0.07082885345148782,2012-01,,False
2012-01-13,1.519333005,-19.3274354128972,2012-01,,False
2012-01-17,1.773332953,16.71785890019548,2012-01,,False
2012-01-18,1.787333012,0.7894771806002732,2012-01,,False
2012-01-19,1.784000039,-0.1864774486691978,2012-01,,False
2012-01-20,1.773332953,-0.5979308165250496,2012-01,,False
2012-01-23,1.784667015,0.6391389716649654,2012-01,,False
2012-01-24,1.827999949,2.4280682970991174,2012-01,,False
2012-01-25,1.864667058,2.00585941044793,2012-01,,False
2012-01-26,1.929332972,3.4679603376143397,2012-01,,False
2012-01-27,1.955332994,1.3476171494155142,2012-01,,False
2012-01-30,1.971333027,0.8182766336525038,2012-01,,False
2012-01-31,1.937999964,-1.6908894917023076,2012-01,3.525640263909434,True
2012-02-01,1.972000003,1.7543880098854325,2012-02,,False
2012-02-02,2.016666889,2.265055067548105,2012-02,,False
2012-02-03,2.07666707,2.975215258765518,2012-02,,False
2012-02-06,2.119999886,2.0866520505860464,2012-02,,False
2012-02-07,2.106667042,-0.6289077696676748,2012-02,,False
2012-02-08,2.128667116,1.0443071240680446,2012-02,,False
2012-02-09,2.171999931,2.0356783206867624,2012-02,,False
2012-02-10,2.073333025,-4.5426753745140935,2012-02,,False
2012-02-13,2.099333048,1.2540205884194577,2012-02,,False
2012-02-14,2.211333036,5.335027146202487,2012-02,,False
2012-02-15,2.24000001,1.29636619782314,2012-02,,False
2012-02-16,2.278666973,1.7262036976508632,2012-02,,False
2012-02-17,2.331332922,2.311261348149629,2012-02,,False
2012-02-21,2.299999952,-1.343993803043808,2012-02,,False
2012-02-22,2.28133297,-0.8116079299813839,2012-02,,False
2012-02-23,2.302000046,0.9059210677168306,2012-02,,False
2012-02-24,2.25,-2.2589072528628407,2012-02,,False
2012-02-27,2.241333008,-0.3851996444444561,2012-02,,False
2012-02-28,2.253999949,0.5651521195104703,2012-02,,False
2012-02-29,2.227333069,-1.1830914198481035,2012-02,12.947924219653267,True
2012-03-01,2.29399991,2.9931240157957673,2012-03,,False
2012-03-02,2.269332886,-1.075284436257895,2012-03,,False
2012-03-05,2.251332998,-0.7931797098189031,2012-03,,False
2012-03-06,2.207333088,-1.954393687610323,2012-03,,False
2012-03-07,2.207999945,0.030210981914113866,2012-03,,False
2012-03-08,2.204667091,-0.15094447839761882,2012-03,,False
2012-03-09,2.315999985,5.04987326451638,2012-03,,False
2012-03-12,2.400666952,3.6557412585648263,2012-03,,False
2012-03-13,2.405999899,0.22214439181400536,2012-03,,False
2012-03-14,2.352667093,-2.216658696543039,2012-03,,False
2012-03-15,2.333333015,-0.8217940420693459,2012-03,,False
2012-03-16,2.354666948,0.9143115390239487,2012-03,,False
2012-03-19,2.332000017,-0.9626385174877128,2012-03,,False
2012-03-20,2.330667019,-0.057161148811435414,2012-03,,False
2012-03-21,2.343333006,0.5434490168155559,2012-03,,False
2012-03-22,2.293333054,-2.13371090971608,2012-03,,False
2012-03-23,2.272000074,-0.9302172644654161,2012-03,,False
2012-03-26,2.493333101,9.741770237283887,2012-03,,False
2012-03-27,2.529333115,1.4438509634176588,2012-03,,False
2012-03-28,2.523333073,-0.2372183388742788,2012-03,,False
2012-03-29,2.488667011,-1.3738203002580773,2012-03,,False
2012-03-30,2.482666969,-0.2410946090207977,2012-03,8.224370810895092,True
2012-04-02,2.438667059,-1.7722840215545488,2012-04,,False
2012-04-03,2.53399992,3.909220024446136,2012-04,,False
2012-04-04,2.333333015,-7.918978347876182,2012-04,,False
2012-04-05,2.298666954,-1.4856885312617862,2012-04,,False
2012-04-09,2.210000038,-3.8573189493896654,2012-04,,False
2012-04-10,2.164000034,-2.0814481090067782,2012-04,,False
2012-04-11,2.20600009,1.9408528345707055,2012-04,,False
2012-04-12,2.229332924,1.0576986875825645,2012-04,,False
2012-04-13,2.239332914,0.44856422709880217,2012-04,,False
2012-04-16,2.150000095,-3.9892603034369367,2012-04,,False
2012-04-17,2.149333,-0.031027673047623328,2012-04,,False
2012-04-18,2.177333117,1.30273517412145,2012-04,,False
2012-04-19,2.210666895,1.5309452531511836,2012-04,,False
2012-04-20,2.210666895,0.0,2012-04,,False
2012-04-23,2.129333019,-3.6791556513537937,2012-04,,False
2012-04-24,2.121332884,-0.37571084131110544,2012-04,,False
2012-04-25,2.194000006,3.4255407318712905,2012-04,,False
2012-04-26,2.232666969,1.7623957563471349,2012-04,,False
2012-04-27,2.222666979,-0.44789438545234095,2012-04,,False
2012-04-30,2.20866704,-0.6298711922331557,2012-04,-9.431382531337182,True
2012-05-01,2.252000093,1.9619549807742942,2012-05,,False
2012-05-02,2.262666941,0.47366108168274135,2012-05,,False
2012-05-03,2.164000034,-4.360646510192689,2012-05,,False
2012-05-04,2.121999979,-1.9408527883599813,2012-05,,False
2012-05-07,2.164666891,2.0106933280982897,2012-05,,False
2012-05-08,2.012666941,-7.021863300629194,2012-05,,False
2012-05-09,2.003999949,-0.43062226657799574,2012-05,,False
2012-05-10,2.197333097,9.647362920167435,2012-05,,False
2012-05-11,2.150000095,-2.154111366393341,2012-05,,False
2012-05-14,2.003999949,-6.790704165061934,2012-05,,False
2012-05-15,1.962000012,-2.095805292857311,2012-05,,False
2012-05-16,1.945333004,-0.8494907185556122,2012-05,,False
2012-05-17,1.90466702,-2.090438188031696,2012-05,,False
2012-05-18,1.837332964,-3.535214044920043,2012-05,,False
2012-05-21,1.917999983,4.390440958746122,2012-05,,False
2012-05-22,2.053333044,7.0559469342810655,2012-05,,False
2012-05-23,2.068000078,0.7143037045479916,2012-05,,False
2012-05-24,2.018666983,-2.3855460899068537,2012-05,,False
2012-05-25,1.987333059,-1.5522086735393015,2012-05,,False
2012-05-29,2.112667084,6.306644194962785,2012-05,,False
2012-05-30,2.027333021,-4.0391628026140936,2012-05,,False
2012-05-31,1.966667056,-2.992402549141926,2012-05,-12.670205382624733,True
2012-06-01,1.876667023,-4.576271958460055,2012-06,,False
2012-06-04,1.858667016,-0.9591476153945289,2012-06,,False
2012-06-05,1.86066699,0.10760259814068807,2012-06,,False
2012-06-06,1.947999954,4.693637521886718,2012-06,,False
2012-06-07,1.928666949,-0.9924540788772584,2012-06,,False
2012-06-08,2.005332947,3.975077088335577,2012-06,,False
2012-06-11,1.941333055,-3.1914845909126632,2012-06,,False
2012-06-12,1.97733295,1.8543904616098894,2012-06,,False
2012-06-13,1.984666944,0.3709033423025643,2012-06,,False
2012-06-14,1.959332943,-1.2764862677130395,2012-06,,False
2012-06-15,1.993999958,1.769327419510458,2012-06,,False
2012-06-18,2.122667074,6.452714077740218,2012-06,,False
2012-06-19,2.13933301,0.785141306620174,2012-06,,False
2012-06-20,2.252000093,5.266458399573781,2012-06,,False
2012-06-21,2.145999908,-4.706935196383233,2012-06,,False
2012-06-22,2.25266695,4.970505432099959,2012-06,,False
2012-06-25,2.207333088,-2.012452928294617,2012-06,,False
2012-06-26,2.107332945,-4.53036034949339,2012-06,,False
2012-06-27,2.130666971,1.1072776162572628,2012-06,,False
2012-06-28,2.094000101,-1.720910423781119,2012-06,,False
2012-06-29,2.085999966,-0.3820503636164596,2012-06,11.154506390023574,True
2012-07-02,2.026667118,-2.8443360003391316,2012-07,,False
2012-07-03,2.04399991,0.8552362569095528,2012-07,,False
2012-07-05,2.082000017,1.8591051209977616,2012-07,,False
2012-07-06,2.065999985,-0.7684933654830028,2012-07,,False
2012-07-09,2.099333048,1.6134106119076286,2012-07,,False
2012-07-10,2.084666967,-0.6986066843454042,2012-07,,False
2012-07-11,2.100667,0.7675102667849876,2012-07,,False
2012-07-12,2.180000067,3.776565586073377,2012-07,,False
2012-07-13,2.283333063,4.740045542393112,2012-07,,False
2012-07-16,2.397332907,4.992694488916083,2012-07,,False
2012-07-17,2.223332882,-7.2580668497035035,2012-07,,False
2012-07-18,2.143332958,-3.5981982116882083,2012-07,,False
2012-07-19,2.151333094,0.37325679942257217,2012-07,,False
2012-07-20,2.119333029,-1.4874528304913426,2012-07,,False
2012-07-23,2.04399991,-3.554567308166068,2012-07,,False
2012-07-24,1.989333034,-2.6745048144351524,2012-07,,False
2012-07-25,1.929999948,-2.9825617423492656,2012-07,,False
2012-07-26,1.875332952,-2.8324869156939547,2012-07,,False
2012-07-27,1.967332959,4.905795896237208,2012-07,,False
2012-07-30,1.823333025,-7.3195507319307795,2012-07,,False
2012-07-31,1.827999949,0.25595565571463474,2012-07,-9.802654182106295,True
2012-08-01,1.75,-4.266955753618573,2012-08,,False
2012-08-02,1.74000001,-0.5714280000000072,2012-08,,False
2012-08-03,1.817999959,4.482755663892224,2012-08,,False
2012-08-06,1.884667039,3.6670561883109576,2012-08,,False
2012-08-07,2.016666889,7.003881707934934,2012-08,,False
2012-08-08,1.939332962,-3.8347397590460575,2012-08,,False
2012-08-09,1.960667014,1.1000716441182279,2012-08,,False
2012-08-10,1.996000051,1.802092693338908,2012-08,,False
2012-08-13,2.078000069,4.108217229699851,2012-08,,False
2012-08-14,1.961333036,-5.614390237058253,2012-08,,False
2012-08-15,1.960000038,-0.06796387842008533,2012-08,,False
2012-08-16,2.019999981,3.0612215222824313,2012-08,,False
2012-08-17,2.000667095,-0.9570735733586133,2012-08,,False
2012-08-20,1.967332959,-1.6661510594794815,2012-08,,False
2012-08-21,1.940667033,-1.355435330761412,2012-08,,False
2012-08-22,1.996667027,2.885605466973473,2012-08,,False
2012-08-23,2.048666954,2.604336441521271,2012-08,,False
2012-08-24,1.966667056,-4.002597779004358,2012-08,,False
2012-08-27,1.888000011,-4.000018445420073,2012-08,,False
2012-08-28,1.912667036,1.3065161470489084,2012-08,,False
2012-08-29,1.894000053,-0.9759661587015467,2012-08,,False
2012-08-30,1.894000053,0.0,2012-08,,False
2012-08-31,1.901332974,0.3871658286590307,2012-08,8.647598514285715,True
2012-09-04,1.876000047,-1.3323771978090093,2012-09,,False
2012-09-05,1.862666965,-0.710718638910568,2012-09,,False
2012-09-06,1.903332949,2.1832128214073876,2012-09,,False
2012-09-07,1.956666946,2.802137010659189,2012-09,,False
2012-09-10,1.824666977,-6.746164403188115,2012-09,,False
2012-09-11,1.853332996,1.5710274456290696,2012-09,,False
2012-09-12,1.885332942,1.726616105635892,2012-09,,False
2012-09-13,1.965332985,4.243284632534694,2012-09,,False
2012-09-14,2.026000023,3.086857975876267,2012-09,,False
2012-09-17,2.169332981,7.074677017414843,2012-09,,False
2012-09-18,2.089333057,-3.6877659953854725,2012-09,,False
2012-09-19,2.069999933,-0.9253251383367189,2012-09,,False
2012-09-20,2.059999943,-0.48309131998413024,2012-09,,False
2012-09-21,2.001332998,-2.8479100302576943,2012-09,,False
2012-09-24,2.04399991,2.1319246743364717,2012-09,,False
2012-09-25,1.843999982,-9.784732720462797,2012-09,,False
2012-09-26,1.835999966,-0.43384035130646925,2012-09,,False
2012-09-27,1.899333,3.4495117196532643,2012-09,,False
2012-09-28,1.952000022,2.772921967869779,2012-09,4.0511712737712955,True
2012-10-01,1.944000006,-0.4098368806268349,2012-10,,False
2012-10-02,1.986667037,2.194806114625081,2012-10,,False
2012-10-03,1.95333302,-1.6778864489711554,2012-10,,False
2012-10-04,1.960000038,0.3413149694259543,2012-10,,False
2012-10-05,1.925999999,-1.734695833715072,2012-10,,False
2012-10-08,1.950000048,1.2461084637830133,2012-10,,False
2012-10-09,1.891332984,-3.008567310558341,2012-10,,False
2012-10-10,1.893332958,0.10574415065560672,2012-10,,False
2012-10-11,1.888000011,-0.2816697917535582,2012-10,,False
2012-10-12,1.842666984,-2.401113704230795,2012-10,,False
2012-10-15,1.822000027,-1.1215785152419055,2012-10,,False
2012-10-16,1.870666981,2.6710731766635742,2012-10,,False
2012-10-17,1.921332955,2.708444341756411,2012-10,,False
2012-10-18,1.869333029,-2.7064505329322253,2012-10,,False
2012-10-19,1.849333048,-1.0698993004311763,2012-10,,False
2012-10-22,1.856667042,0.39657507921200263,2012-10,,False
2012-10-23,1.892667055,1.9389590155713066,2012-10,,False
2012-10-24,1.827999949,-3.4167185310889248,2012-10,,False
2012-10-25,1.834666967,0.3647165309630829,2012-10,,False
2012-10-26,1.825332999,-0.5087554399729854,2012-10,,False
2012-10-31,1.875332952,2.7392236390506364,2012-10,-3.53225585329551,True
2012-11-01,1.950000048,3.981538100760673,2012-11,,False
2012-11-02,1.927999973,-1.1282089465876721,2012-11,,False
2012-11-05,2.099999905,8.921158423688414,2012-11,,False
2012-11-06,2.07666707,-1.1110874312158514,2012-11,,False
2012-11-07,2.102667093,1.25200728492314,2012-11,,False
2012-11-08,2.087332964,-0.7292704133264438,2012-11,,False
2012-11-09,2.021332979,-3.1619289369877457,2012-11,,False
2012-11-12,2.071332932,2.473612884144205,2012-11,,False
2012-11-13,2.107332945,1.738011907397241,2012-11,,False
2012-11-14,2.092000008,-0.7275991691953587,2012-11,,False
2012-11-15,2.054666996,-1.7845607962349463,2012-11,,False
2012-11-16,2.122667074,3.3095425259850764,2012-11,,False
2012-11-19,2.194667101,3.3919604200729037,2012-11,,False
2012-11-20,2.200000048,0.2429957143646133,2012-11,,False
2012-11-21,2.164666891,-1.606052555867954,2012-11,,False
2012-11-23,2.14199996,-1.047132521601446,2012-11,,False
2012-11-26,2.151333094,0.43572054968665785,2012-11,,False
2012-11-27,2.143332958,-0.3718687739389215,2012-11,,False
2012-11-28,2.215332985,3.359255347203982,2012-11,,False
2012-11-29,2.246000051,1.3843095465849498,2012-11,,False
2012-11-30,2.254667044,0.38588569916286897,2012-11,15.623948128231028,True
2012-12-03,2.308000088,2.3654509938364043,2012-12,,False
2012-12-04,2.25999999,-2.079726870443699,2012-12,,False
2012-12-05,2.24733305,-0.5604840732764793,2012-12,,False
2012-12-06,2.25999999,0.5636432036631112,2012-12,,False
2012-12-07,2.278000116,0.7964657557365751,2012-12,,False
2012-12-10,2.304666996,1.170626806061148,2012-12,,False
2012-12-11,2.351999998,2.05378920608279,2012-12,,False
2012-12-12,2.350667,-0.05667508508221397,2012-12,,False
2012-12-13,2.240667105,-4.679518409030292,2012-12,,False
2012-12-14,2.253999949,0.5950390386080917,2012-12,,False
2012-12-17,2.293333054,1.7450357537696748,2012-12,,False
2012-12-18,2.305999994,0.5523375672759956,2012-12,,False
2012-12-19,2.307332993,0.057805680983014085,2012-12,,False
2012-12-20,2.295332909,-0.5200846187527475,2012-12,,False
2012-12-21,2.266666889,-1.2488828913488015,2012-12,,False
2012-12-24,2.285332918,0.8235011986359675,2012-12,,False
2012-12-26,2.239332914,-2.0128360134179846,2012-12,,False
2012-12-27,2.246000051,0.29772871011355395,2012-12,,False
2012-12-28,2.214667082,-1.3950564687676525,2012-12,,False
2012-12-31,2.257999897,1.9566288473871873,2012-12,-2.166386009253917,True
2013-01-02,2.357332945,4.399160873832408,2013-01,,False
2013-01-03,2.318000078,-1.6685325288235964,2013-01,,False
2013-01-04,2.293333054,-1.064151128988866,2013-01,,False
2013-01-07,2.289333105,-0.17441640205828612,2013-01,,False
2013-01-08,2.245332956,-1.9219636017101083,2013-01,,False
2013-01-09,2.24266696,-0.11873499620069783,2013-01,,False
2013-01-10,2.235332966,-0.32702109277964464,2013-01,,False
2013-01-11,2.194000006,-1.8490739692334501,2013-01,,False
2013-01-14,2.217333078,1.063494618787142,2013-01,,False
2013-01-15,2.25999999,1.9242445992139867,2013-01,,False
2013-01-16,2.273333073,0.5899594273891973,2013-01,,False
2013-01-17,2.292000055,0.8211283345016529,2013-01,,False
2013-01-18,2.301332951,0.40719440558651954,2013-01,,False
2013-01-22,2.345999956,1.9409188479481365,2013-01,,False
2013-01-23,2.400000095,2.3017962494795707,2013-01,,False
2013-01-24,2.46600008,2.7499992661458528,2013-01,,False
2013-01-25,2.465332985,-0.02705170228544107,2013-01,,False
2013-01-28,2.535332918,2.839370317352885,2013-01,,False
2013-01-29,2.529999971,-0.21034503840255958,2013-01,,False
2013-01-30,2.501332998,-1.1330819497467837,2013-01,,False
2013-01-31,2.500667095,-0.02662192521079021,2013-01,6.080352387388359,True
2013-02-01,2.553333044,2.1060759788979366,2013-02,,False
2013-02-04,2.516000032,-1.46212857299316,2013-02,,False
2013-02-05,2.542000055,1.0333872285101853,2013-02,,False
2013-02-06,2.611332893,2.7274916010967765,2013-02,,False
